codigo;nome;uf;estado
3818;SAO MANUEL;SP;SÃO PAULO
4969;SAO MARCOS;RS;RIO GRANDE DO SUL
4554;SAO MARTINHO;SC;SANTA CATARINA
4970;SAO MARTINHO;RS;RIO GRANDE DO SUL
4971;SAO MARTINHO DA SERRA;RS;RIO GRANDE DO SUL
3156;SAO MATEUS;ES;ESPÍRITO SANTO
637;SAO MATEUS DO MARANHAO;MA;MARANHÃO
4254;SAO MATEUS DO SUL;PR;PARANÁ
1206;SAO MIGUEL;RN;RIO GRANDE DO NORTE
3819;SAO MIGUEL ARCANJO;SP;SÃO PAULO
4556;SAO MIGUEL D'OESTE;SC;SANTA CATARINA
865;SAO MIGUEL DA BAIXA GRAND;PI;PIAUI
4555;SAO MIGUEL DA BOA VISTA;SC;SANTA CATARINA
2181;SAO MIGUEL DAS MATAS;BA;BAHIA
4972;SAO MIGUEL DAS MISSOES;RS;RIO GRANDE DO SUL
1433;SAO MIGUEL DE TAIPU;PB;PARAIBA
1207;SAO MIGUEL DE TOUROS;RN;RIO GRANDE DO NORTE
1815;SAO MIGUEL DO ALEIXO;SE;SERGIPE
2985;SAO MIGUEL DO ANTA;MG;MINAS GERAIS
5480;SAO MIGUEL DO ARAGUAIA;GO;GOIÁS
866;SAO MIGUEL DO FIDALGO;PI;PIAUI
276;SAO MIGUEL DO GUAMA;PA;PARA
23;SAO MIGUEL DO GUAPORE;RO;RONDÔNIA
4255;SAO MIGUEL DO IGUACU;PR;PARANÁ
5481;SAO MIGUEL DO PASSA QUATR;GO;GOIÁS
867;SAO MIGUEL DO TAPUIO;PI;PIAUI
433;SAO MIGUEL DO TOCANTINS;TO;TOCANTIS
1736;SAO MIGUEL DOS CAMPOS;AL;ALAGOAS
1737;SAO MIGUEL DOS MILAGRES;AL;ALAGOAS
4973;SAO NICOLAU;RS;RIO GRANDE DO SUL
5482;SAO PATRICIO;GO;GOIÁS
3820;SAO PAULO;SP;SÃO PAULO
4974;SAO PAULO DAS MISSOES;RS;RIO GRANDE DO SUL
127;SAO PAULO DE OLIVENCA;AM;AMAZONAS
1208;SAO PAULO DO POTENGI;RN;RIO GRANDE DO NORTE
3821;SAO PEDRO;SP;SÃO PAULO
1209;SAO PEDRO;RN;RIO GRANDE DO NORTE
638;SAO PEDRO DA AGUA BRANCA;MA;MARANHÃO
3243;SAO PEDRO DA ALDEIA;RJ;RIO DE JANEIRO
5241;SAO PEDRO DA CIPA;MT;MATO GROSSO
4975;SAO PEDRO DA SERRA;RS;RIO GRANDE DO SUL
2986;SAO PEDRO DA UNIAO;MG;MINAS GERAIS
4557;SAO PEDRO DE ALCANTARA;SC;SANTA CATARINA
4976;SAO PEDRO DO BUTIA;RS;RIO GRANDE DO SUL
4256;SAO PEDRO DO IGUACU;PR;PARANÁ
4257;SAO PEDRO DO IVAI;PR;PARANÁ
4258;SAO PEDRO DO PARANA;PR;PARANÁ
868;SAO PEDRO DO PIAUI;PI;PIAUI
2988;SAO PEDRO DO SUACUI;MG;MINAS GERAIS
4977;SAO PEDRO DO SUL;RS;RIO GRANDE DO SUL
3822;SAO PEDRO DO TURVO;SP;SÃO PAULO
639;SAO PEDRO DOS CRENTES;MA;MARANHÃO
2987;SAO PEDRO DOS FERROS;MG;MINAS GERAIS
1210;SAO RAFAEL;RN;RIO GRANDE DO NORTE
640;SAO RAIMUNDO DAS MANGABEI;MA;MARANHÃO
641;SAO RAIMUNDO DO DOCA BEZE;MA;MARANHÃO
869;SAO RAIMUNDO NONATO;PI;PIAUI
642;SAO ROBERTO;MA;MARANHÃO
2989;SAO ROMAO;MG;MINAS GERAIS
3823;SAO ROQUE;SP;SÃO PAULO
2990;SAO ROQUE DE MINAS;MG;MINAS GERAIS
3157;SAO ROQUE DO CANAA;ES;ESPÍRITO SANTO
434;SAO SALVADOR DO TOCANTINS;TO;TOCANTIS
3824;SAO SEBASTIAO;SP;SÃO PAULO
1738;SAO SEBASTIAO;AL;ALAGOAS
4259;SAO SEBASTIAO DA AMOREIRA;PR;PARANÁ
2991;SAO SEBASTIAO DA BELA VIS;MG;MINAS GERAIS
277;SAO SEBASTIAO DA BOA VIST;PA;PARA
3825;SAO SEBASTIAO DA GRAMA;SP;SÃO PAULO
2992;SAO SEBASTIAO DA VARGEM A;MG;MINAS GERAIS
1434;SAO SEBASTIAO DE LAGOA DE;PB;PARAIBA
3244;SAO SEBASTIAO DO ALTO;RJ;RIO DE JANEIRO
2993;SAO SEBASTIAO DO ANTA;MG;MINAS GERAIS
4978;SAO SEBASTIAO DO CAI;RS;RIO GRANDE DO SUL
2994;SAO SEBASTIAO DO MARANHAO;MG;MINAS GERAIS
2995;SAO SEBASTIAO DO OESTE;MG;MINAS GERAIS
2996;SAO SEBASTIAO DO PARAISO;MG;MINAS GERAIS
2182;SAO SEBASTIAO DO PASSE;BA;BAHIA
2997;SAO SEBASTIAO DO RIO PRET;MG;MINAS GERAIS
2998;SAO SEBASTIAO DO RIO VERD;MG;MINAS GERAIS
435;SAO SEBASTIAO DO TOCANTIN;TO;TOCANTIS
128;SAO SEBASTIAO DO UATUMA;AM;AMAZONAS
1435;SAO SEBASTIAO DO UMBUZEIR;PB;PARAIBA
4979;SAO SEPE;RS;RIO GRANDE DO SUL
5483;SAO SIMAO;GO;GOIÁS
3826;SAO SIMAO;SP;SÃO PAULO
3001;SAO THOME DAS LETRAS;MG;MINAS GERAIS
2999;SAO TIAGO;MG;MINAS GERAIS
3000;SAO TOMAS DE AQUINO;MG;MINAS GERAIS
1211;SAO TOME;RN;RIO GRANDE DO NORTE
4260;SAO TOME;PR;PARANÁ
4980;SAO VALENTIM;RS;RIO GRANDE DO SUL
4981;SAO VALENTIM DO SUL;RS;RIO GRANDE DO SUL
436;SAO VALERIO DA NATIVIDADE;TO;TOCANTIS
4982;SAO VALERIO DO SUL;RS;RIO GRANDE DO SUL
4983;SAO VENDELINO;RS;RIO GRANDE DO SUL
1212;SAO VICENTE;RN;RIO GRANDE DO NORTE
3827;SAO VICENTE;SP;SÃO PAULO
3002;SAO VICENTE DE MINAS;MG;MINAS GERAIS
4984;SAO VICENTE DO SUL;RS;RIO GRANDE DO SUL
1617;SAO VICENTE FERRER;PE;PERNAMBUCO
643;SAO VICENTE FERRER;MA;MARANHÃO
1436;SAPE;PB;PARAIBA
2183;SAPEACU;BA;BAHIA
5248;SAPEZAL;MT;MATO GROSSO
4985;SAPIRANGA;RS;RIO GRANDE DO SUL
4261;SAPOPEMA;PR;PARANÁ
3003;SAPUCAI-MIRIM;MG;MINAS GERAIS
278;SAPUCAIA;PA;PARA
3245;SAPUCAIA;RJ;RIO DE JANEIRO
4986;SAPUCAIA DO SUL;RS;RIO GRANDE DO SUL
3246;SAQUAREMA;RJ;RIO DE JANEIRO
4987;SARANDI;RS;RIO GRANDE DO SUL
4262;SARANDI;PR;PARANÁ
3828;SARAPUI;SP;SÃO PAULO
3004;SARDOA;MG;MINAS GERAIS
3829;SARUTAIA;SP;SÃO PAULO
3005;SARZEDO;MG;MINAS GERAIS
2184;SATIRO DIAS;BA;BAHIA
1739;SATUBA;AL;ALAGOAS
644;SATUBINHA;MA;MARANHÃO
2185;SAUBARA;BA;BAHIA
4263;SAUDADE DO IGUACU;PR;PARANÁ
2186;SAUDE;BA;BAHIA
4559;SCHROEDER;SC;SANTA CATARINA
2187;SEABRA;BA;BAHIA
4560;SEARA;SC;SANTA CATARINA
3830;SEBASTIANOPOLIS DO SUL;SP;SÃO PAULO
870;SEBASTIAO BARROS;PI;PIAUI
2188;SEBASTIAO LARANJEIRAS;BA;BAHIA
871;SEBASTIAO LEAL;PI;PIAUI
4988;SEBERI;RS;RIO GRANDE DO SUL
4989;SEDE NOVA;RS;RIO GRANDE DO SUL
4990;SEGREDO;RS;RIO GRANDE DO SUL
4991;SELBACH;RS;RIO GRANDE DO SUL
5131;SELVIRIA;MS;MATO GROSSO DO SUL
3007;SEM-PEIXE;MG;MINAS GERAIS
71;SENA MADUREIRA;AC;ACRE
645;SENADOR ALEXANDRE COSTA;MA;MARANHÃO
3008;SENADOR AMARAL;MG;MINAS GERAIS
5484;SENADOR CANEDO;GO;GOIÁS
3009;SENADOR CORTES;MG;MINAS GERAIS
1213;SENADOR ELOI DE SOUZA;RN;RIO GRANDE DO NORTE
3010;SENADOR FIRMINO;MG;MINAS GERAIS
1214;SENADOR GEORGINO AVELINO;RN;RIO GRANDE DO NORTE
70;SENADOR GUIOMARD;AC;ACRE
3011;SENADOR JOSE BENTO;MG;MINAS GERAIS
279;SENADOR JOSE PORFIRIO;PA;PARA
646;SENADOR LA ROCQUE;MA;MARANHÃO
3012;SENADOR MODESTINO GONCALV;MG;MINAS GERAIS
1052;SENADOR POMPEU;CE;CEARA
1740;SENADOR RUI PALMEIRA;AL;ALAGOAS
1053;SENADOR SA;CE;CEARA
4992;SENADOR SALGADO FILHO;RS;RIO GRANDE DO SUL
4264;SENGES;PR;PARANÁ
2189;SENHOR DO BONFIM;BA;BAHIA
3013;SENHORA DE OLIVEIRA;MG;MINAS GERAIS
3014;SENHORA DO PORTO;MG;MINAS GERAIS
3015;SENHORA DOS REMEDIOS;MG;MINAS GERAIS
4993;SENTINELA DO SUL;RS;RIO GRANDE DO SUL
2191;SENTO SE;BA;BAHIA
4994;SERAFINA CORREA;RS;RIO GRANDE DO SUL
3016;SERICITA;MG;MINAS GERAIS
1437;SERIDO;PB;PARAIBA
47;SERINGUEIRAS;RO;RONDÔNIA
4995;SERIO;RS;RIO GRANDE DO SUL
3017;SERITINGA;MG;MINAS GERAIS
3247;SEROPEDICA;RJ;RIO DE JANEIRO
3158;SERRA;ES;ESPÍRITO SANTO
4561;SERRA ALTA;SC;SANTA CATARINA
3831;SERRA AZUL;SP;SÃO PAULO
3018;SERRA AZUL DE MINAS;MG;MINAS GERAIS
1438;SERRA BRANCA;PB;PARAIBA
1439;SERRA DA RAIZ;PB;PARAIBA
3019;SERRA DA SAUDADE;MG;MINAS GERAIS
1215;SERRA DE SAO BENTO;RN;RIO GRANDE DO NORTE
1216;SERRA DO MEL;RN;RIO GRANDE DO NORTE
295;SERRA DO NAVIO;AP;AMAPÁ
2190;SERRA DO RAMALHO;BA;BAHIA
3021;SERRA DO SALITRE;MG;MINAS GERAIS
3020;SERRA DOS AIMORES;MG;MINAS GERAIS
2192;SERRA DOURADA;BA;BAHIA
1440;SERRA GRANDE;PB;PARAIBA
3833;SERRA NEGRA;SP;SÃO PAULO
1217;SERRA NEGRA DO NORTE;RN;RIO GRANDE DO NORTE
2193;SERRA PRETA;BA;BAHIA
1441;SERRA REDONDA;PB;PARAIBA
1618;SERRA TALHADA;PE;PERNAMBUCO
3832;SERRANA;SP;SÃO PAULO
3022;SERRANIA;MG;MINAS GERAIS
647;SERRANO DO MARANHAO;MA;MARANHÃO
5485;SERRANOPOLIS;GO;GOIÁS
3023;SERRANOPOLIS DE MINAS;MG;MINAS GERAIS
4265;SERRANOPOLIS DO IGUACU;PR;PARANÁ
3024;SERRANOS;MG;MINAS GERAIS
1442;SERRARIA;PB;PARAIBA
1218;SERRINHA;RN;RIO GRANDE DO NORTE
2194;SERRINHA;BA;BAHIA
1219;SERRINHA DOS PINTOS;RN;RIO GRANDE DO NORTE
1619;SERRITA;PE;PERNAMBUCO
3025;SERRO;MG;MINAS GERAIS
2195;SERROLANDIA;BA;BAHIA
4266;SERTANEJA;PR;PARANÁ
1620;SERTANIA;PE;PERNAMBUCO
4267;SERTANOPOLIS;PR;PARANÁ
4996;SERTAO;RS;RIO GRANDE DO SUL
4997;SERTAO SANTANA;RS;RIO GRANDE DO SUL
1443;SERTAOZINHO;PB;PARAIBA
3834;SERTAOZINHO;SP;SÃO PAULO
3835;SETE BARRAS;SP;SÃO PAULO
4998;SETE DE SETEMBRO;RS;RIO GRANDE DO SUL
3026;SETE LAGOAS;MG;MINAS GERAIS
5130;SETE QUEDAS;MS;MATO GROSSO DO SUL
3006;SETUBINHA;MG;MINAS GERAIS
4999;SEVERIANO DE ALMEIDA;RS;RIO GRANDE DO SUL
1220;SEVERIANO MELO;RN;RIO GRANDE DO NORTE
3836;SEVERINIA;SP;SÃO PAULO
4562;SIDEROPOLIS;SC;SANTA CATARINA
5132;SIDROLANDIA;MS;MATO GROSSO DO SUL
872;SIGEFREDO PACHECO;PI;PIAUI
3248;SILVA JARDIM;RJ;RIO DE JANEIRO
5486;SILVANIA;GO;GOIÁS
437;SILVANOPOLIS;TO;TOCANTIS
5000;SILVEIRA MARTINS;RS;RIO GRANDE DO SUL
3027;SILVEIRANIA;MG;MINAS GERAIS
3837;SILVEIRAS;SP;SÃO PAULO
129;SILVES;AM;AMAZONAS
3028;SILVIANOPOLIS;MG;MINAS GERAIS
1816;SIMAO DIAS;SE;SERGIPE
3029;SIMAO PEREIRA;MG;MINAS GERAIS
873;SIMOES;PI;PIAUI
2196;SIMOES FILHO;BA;BAHIA
5487;SIMOLANDIA;GO;GOIÁS
3030;SIMONESIA;MG;MINAS GERAIS
874;SIMPLICIO MENDES;PI;PIAUI
5001;SINIMBU;RS;RIO GRANDE DO SUL
5249;SINOP;MT;MATO GROSSO
4268;SIQUEIRA CAMPOS;PR;PARANÁ
1621;SIRINHAEM;PE;PERNAMBUCO
1817;SIRIRI;SE;SERGIPE
5488;SITIO D'ABADIA;GO;GOIÁS
2197;SITIO DO MATO;BA;BAHIA
2198;SITIO DO QUINTO;BA;BAHIA
648;SITIO NOVO;MA;MARANHÃO
1221;SITIO NOVO;RN;RIO GRANDE DO NORTE
438;SITIO NOVO DO TOCANTINS;TO;TOCANTIS
2199;SOBRADINHO;BA;BAHIA
5002;SOBRADINHO;RS;RIO GRANDE DO SUL
1444;SOBRADO;PB;PARAIBA
1054;SOBRAL;CE;CEARA
3031;SOBRALIA;MG;MINAS GERAIS
3838;SOCORRO;SP;SÃO PAULO
875;SOCORRO DO PIAUI;PI;PIAUI
1445;SOLANEA;PB;PARAIBA
5003;SOLEDADE;RS;RIO GRANDE DO SUL
1446;SOLEDADE;PB;PARAIBA
3032;SOLEDADE DE MINAS;MG;MINAS GERAIS
1623;SOLIDAO;PE;PERNAMBUCO
1055;SOLONOPOLE;CE;CEARA
4563;SOMBRIO;SC;SANTA CATARINA
5133;SONORA;MS;MATO GROSSO DO SUL
3159;SOORETAMA;ES;ESPÍRITO SANTO
3839;SOROCABA;SP;SÃO PAULO
5250;SORRISO;MT;MATO GROSSO
1447;SOSSEGO;PB;PARAIBA
280;SOURE;PA;PARA
1448;SOUSA;PB;PARAIBA
2200;SOUTO SOARES;BA;BAHIA
439;SUCUPIRA;TO;TOCANTIS
649;SUCUPIRA DO NORTE;MA;MARANHÃO
650;SUCUPIRA DO RIACHAO;MA;MARANHÃO
3840;SUD MENNUCCI;SP;SÃO PAULO
4564;SUL BRASIL;SC;SANTA CATARINA
4269;SULINA;PR;PARANÁ
3841;SUMARE;SP;SÃO PAULO
1449;SUME;PB;PARAIBA
3249;SUMIDOURO;RJ;RIO DE JANEIRO
1624;SURUBIM;PE;PERNAMBUCO
876;SUSSUAPARA;PI;PIAUI
3843;SUZANAPOLIS;SP;SÃO PAULO
3842;SUZANO;SP;SÃO PAULO
5004;TABAI;RS;RIO GRANDE DO SUL
5251;TABAPORA;MT;MATO GROSSO
3844;TABAPUA;SP;SÃO PAULO
3845;TABATINGA;SP;SÃO PAULO
130;TABATINGA;AM;AMAZONAS
1625;TABIRA;PE;PERNAMBUCO
3846;TABOAO DA SERRA;SP;SÃO PAULO
2201;TABOCAS DO BREJO VELHO;BA;BAHIA
1222;TABOLEIRO GRANDE;RN;RIO GRANDE DO NORTE
3033;TABULEIRO;MG;MINAS GERAIS
1056;TABULEIRO DO NORTE;CE;CEARA
1626;TACAIMBO;PE;PERNAMBUCO
1627;TACARATU;PE;PERNAMBUCO
3847;TACIBA;SP;SÃO PAULO
1450;TACIMA;PB;PARAIBA
5134;TACURU;MS;MATO GROSSO DO SUL
3848;TAGUAI;SP;SÃO PAULO
440;TAGUATINGA;TO;TOCANTIS
3849;TAIACU;SP;SÃO PAULO
281;TAILANDIA;PA;PARA
4565;TAIO;SC;SANTA CATARINA
3034;TAIOBEIRAS;MG;MINAS GERAIS
441;TAIPAS DO TOCANTINS;TO;TOCANTIS
1223;TAIPU;RN;RIO GRANDE DO NORTE
3850;TAIUVA;SP;SÃO PAULO
442;TALISMA;TO;TOCANTIS
1628;TAMANDARE;PE;PERNAMBUCO
4270;TAMARANA;PR;PARANÁ
3851;TAMBAU;SP;SÃO PAULO
4271;TAMBOARA;PR;PARANÁ
1057;TAMBORIL;CE;CEARA
877;TAMBORIL DO PIAUI;PI;PIAUI
3852;TANABI;SP;SÃO PAULO
1224;TANGARA;RN;RIO GRANDE DO NORTE
4566;TANGARA;SC;SANTA CATARINA
5252;TANGARA DA SERRA;MT;MATO GROSSO
3250;TANGUA;RJ;RIO DE JANEIRO
2202;TANHACU;BA;BAHIA
1741;TANQUE D'ARCA;AL;ALAGOAS
878;TANQUE DO PIAUI;PI;PIAUI
2203;TANQUE NOVO;BA;BAHIA
2204;TANQUINHO;BA;BAHIA
3035;TAPARUBA;MG;MINAS GERAIS
131;TAPAUA;AM;AMAZONAS
4272;TAPEJARA;PR;PARANÁ
5005;TAPEJARA;RS;RIO GRANDE DO SUL
5006;TAPERA;RS;RIO GRANDE DO SUL
1451;TAPEROA;PB;PARAIBA
2205;TAPEROA;BA;BAHIA
5007;TAPES;RS;RIO GRANDE DO SUL
4273;TAPIRA;PR;PARANÁ
3036;TAPIRA;MG;MINAS GERAIS
3853;TAPIRAI;SP;SÃO PAULO
3037;TAPIRAI;MG;MINAS GERAIS
2206;TAPIRAMUTA;BA;BAHIA
3854;TAPIRATIBA;SP;SÃO PAULO
5253;TAPURAH;MT;MATO GROSSO
5008;TAQUARA;RS;RIO GRANDE DO SUL
3038;TAQUARACU DE MINAS;MG;MINAS GERAIS
3855;TAQUARAL;SP;SÃO PAULO
5489;TAQUARAL DE GOIAS;GO;GOIÁS
1742;TAQUARANA;AL;ALAGOAS
5009;TAQUARI;RS;RIO GRANDE DO SUL
3856;TAQUARITINGA;SP;SÃO PAULO
1629;TAQUARITINGA DO NORTE;PE;PERNAMBUCO
3857;TAQUARITUBA;SP;SÃO PAULO
3858;TAQUARIVAI;SP;SÃO PAULO
5010;TAQUARUCU DO SUL;RS;RIO GRANDE DO SUL
5135;TAQUARUSSU;MS;MATO GROSSO DO SUL
3859;TARABAI;SP;SÃO PAULO
72;TARAUACA;AC;ACRE
1058;TARRAFAS;CE;CEARA
309;TARTARUGALZINHO;AP;AMAPÁ
3860;TARUMA;SP;SÃO PAULO
3039;TARUMIRIM;MG;MINAS GERAIS
651;TASSO FRAGOSO;MA;MARANHÃO
3861;TATUI;SP;SÃO PAULO
1059;TAUA;CE;CEARA
3862;TAUBATE;SP;SÃO PAULO
5011;TAVARES;RS;RIO GRANDE DO SUL
1452;TAVARES;PB;PARAIBA
132;TEFE;AM;AMAZONAS
1453;TEIXEIRA;PB;PARAIBA
2207;TEIXEIRA DE FREITAS;BA;BAHIA
4274;TEIXEIRA SOARES;PR;PARANÁ
3040;TEIXEIRAS;MG;MINAS GERAIS
48;TEIXEIROPOLIS;RO;RONDÔNIA
1060;TEJUCUOCA;CE;CEARA
3863;TEJUPA;SP;SÃO PAULO
4275;TELEMACO BORBA;PR;PARANÁ
1818;TELHA;SE;SERGIPE
1225;TENENTE ANANIAS;RN;RIO GRANDE DO NORTE
1226;TENENTE LAURENTINO CRUZ;RN;RIO GRANDE DO NORTE
5012;TENENTE PORTELA;RS;RIO GRANDE DO SUL
1454;TENORIO;PB;PARAIBA
2208;TEODORO SAMPAIO;BA;BAHIA
3864;TEODORO SAMPAIO;SP;SÃO PAULO
2209;TEOFILANDIA;BA;BAHIA
3041;TEOFILO OTONI;MG;MINAS GERAIS
2210;TEOLANDIA;BA;BAHIA
1743;TEOTONIO VILELA;AL;ALAGOAS
5136;TERENOS;MS;MATO GROSSO DO SUL
879;TERESINA;PI;PIAUI
5490;TERESINA DE GOIAS;GO;GOIÁS
3251;TERESOPOLIS;RJ;RIO DE JANEIRO
1630;TEREZINHA;PE;PERNAMBUCO
5491;TEREZOPOLIS DE GOIAS;GO;GOIÁS
282;TERRA ALTA;PA;PARA
4276;TERRA BOA;PR;PARANÁ
5013;TERRA DE AREIA;RS;RIO GRANDE DO SUL
1631;TERRA NOVA;PE;PERNAMBUCO
2211;TERRA NOVA;BA;BAHIA
5254;TERRA NOVA DO NORTE;MT;MATO GROSSO
4277;TERRA RICA;PR;PARANÁ
3865;TERRA ROXA;SP;SÃO PAULO
4278;TERRA ROXA;PR;PARANÁ
283;TERRA SANTA;PA;PARA
5255;TESOURO;MT;MATO GROSSO
5014;TEUTONIA;RS;RIO GRANDE DO SUL
49;THEOBROMA;RO;RONDÔNIA
1061;TIANGUA;CE;CEARA
4279;TIBAGI;PR;PARANÁ
1191;TIBAU;RN;RIO GRANDE DO NORTE
1227;TIBAU DO SUL;RN;RIO GRANDE DO NORTE
3866;TIETE;SP;SÃO PAULO
4567;TIGRINHOS;SC;SANTA CATARINA
4568;TIJUCAS;SC;SANTA CATARINA
4280;TIJUCAS DO SUL;PR;PARANÁ
1632;TIMBAUBA;PE;PERNAMBUCO
1228;TIMBAUBA DOS BATISTAS;RN;RIO GRANDE DO NORTE
4569;TIMBE DO SUL;SC;SANTA CATARINA
652;TIMBIRAS;MA;MARANHÃO
4570;TIMBO;SC;SANTA CATARINA
4571;TIMBO GRANDE;SC;SANTA CATARINA
3867;TIMBURI;SP;SÃO PAULO
653;TIMON;MA;MARANHÃO
3042;TIMOTEO;MG;MINAS GERAIS
3043;TIRADENTES;MG;MINAS GERAIS
5015;TIRADENTES DO SUL;RS;RIO GRANDE DO SUL
3044;TIROS;MG;MINAS GERAIS
1819;TOBIAS BARRETO;SE;SERGIPE
444;TOCANTINIA;TO;TOCANTIS
445;TOCANTINOPOLIS;TO;TOCANTIS
3045;TOCANTINS;MG;MINAS GERAIS
3046;TOCOS DO MOJI;MG;MINAS GERAIS
3047;TOLEDO;MG;MINAS GERAIS
4281;TOLEDO;PR;PARANÁ
1820;TOMAR DO GERU;SE;SERGIPE
4282;TOMAZINA;PR;PARANÁ
3048;TOMBOS;MG;MINAS GERAIS
284;TOME-ACU;PA;PARA
133;TONANTINS;AM;AMAZONAS
1633;TORITAMA;PE;PERNAMBUCO
5256;TORIXOREU;MT;MATO GROSSO
5016;TOROPI;RS;RIO GRANDE DO SUL
3868;TORRE DE PEDRA;SP;SÃO PAULO
5017;TORRES;RS;RIO GRANDE DO SUL
3869;TORRINHA;SP;SÃO PAULO
1229;TOUROS;RN;RIO GRANDE DO NORTE
3870;TRABIJU;SP;SÃO PAULO
285;TRACUATEUA;PA;PARA
1634;TRACUNHAEM;PE;PERNAMBUCO
1744;TRAIPU;AL;ALAGOAS
286;TRAIRAO;PA;PARA
1062;TRAIRI;CE;CEARA
3252;TRAJANO DE MORAIS;RJ;RIO DE JANEIRO
5018;TRAMANDAI;RS;RIO GRANDE DO SUL
5019;TRAVESSEIRO;RS;RIO GRANDE DO SUL
2212;TREMEDAL;BA;BAHIA
3871;TREMEMBE;SP;SÃO PAULO
5020;TRES ARROIOS;RS;RIO GRANDE DO SUL
4572;TRES BARRAS;SC;SANTA CATARINA
4283;TRES BARRAS DO PARANA;PR;PARANÁ
5021;TRES CACHOEIRAS;RS;RIO GRANDE DO SUL
3049;TRES CORACOES;MG;MINAS GERAIS
5022;TRES COROAS;RS;RIO GRANDE DO SUL
5023;TRES DE MAIO;RS;RIO GRANDE DO SUL
5024;TRES FORQUILHAS;RS;RIO GRANDE DO SUL
3872;TRES FRONTEIRAS;SP;SÃO PAULO
5137;TRES LAGOAS;MS;MATO GROSSO DO SUL
3050;TRES MARIAS;MG;MINAS GERAIS
5025;TRES PALMEIRAS;RS;RIO GRANDE DO SUL
5026;TRES PASSOS;RS;RIO GRANDE DO SUL
3051;TRES PONTAS;MG;MINAS GERAIS
5492;TRES RANCHOS;GO;GOIÁS
3253;TRES RIOS;RJ;RIO DE JANEIRO
4573;TREVISO;SC;SANTA CATARINA
4574;TREZE DE MAIO;SC;SANTA CATARINA
4575;TREZE TILIAS;SC;SANTA CATARINA
5493;TRINDADE;GO;GOIÁS
1635;TRINDADE;PE;PERNAMBUCO
5027;TRINDADE DO SUL;RS;RIO GRANDE DO SUL
1455;TRIUNFO;PB;PARAIBA
5028;TRIUNFO;RS;RIO GRANDE DO SUL
1636;TRIUNFO;PE;PERNAMBUCO
1230;TRIUNFO POTIGUAR;RN;RIO GRANDE DO NORTE
654;TRIZIDELA DO VALE;MA;MARANHÃO
5494;TROMBAS;GO;GOIÁS
4576;TROMBUDO CENTRAL;SC;SANTA CATARINA
4577;TUBARAO;SC;SANTA CATARINA
2213;TUCANO;BA;BAHIA
287;TUCUMA;PA;PARA
5029;TUCUNDUVA;RS;RIO GRANDE DO SUL
288;TUCURUI;PA;PARA
655;TUFILANDIA;MA;MARANHÃO
3873;TUIUTI;SP;SÃO PAULO
3052;TUMIRITINGA;MG;MINAS GERAIS
4578;TUNAPOLIS;SC;SANTA CATARINA
5030;TUNAS;RS;RIO GRANDE DO SUL
4284;TUNAS DO PARANA;PR;PARANÁ
4285;TUNEIRAS DO OESTE;PR;PARANÁ
656;TUNTUM;MA;MARANHÃO
3874;TUPA;SP;SÃO PAULO
3053;TUPACIGUARA;MG;MINAS GERAIS
1637;TUPANATINGA;PE;PERNAMBUCO
5031;TUPANCI DO SUL;RS;RIO GRANDE DO SUL
5032;TUPANCIRETA;RS;RIO GRANDE DO SUL
5033;TUPANDI;RS;RIO GRANDE DO SUL
5034;TUPARENDI;RS;RIO GRANDE DO SUL
1638;TUPARETAMA;PE;PERNAMBUCO
4286;TUPASSI;PR;PARANÁ
3875;TUPI PAULISTA;SP;SÃO PAULO
446;TUPIRAMA;TO;TOCANTIS
447;TUPIRATINS;TO;TOCANTIS
657;TURIACU;MA;MARANHÃO
658;TURILANDIA;MA;MARANHÃO
3876;TURIUBA;SP;SÃO PAULO
3877;TURMALINA;SP;SÃO PAULO
3054;TURMALINA;MG;MINAS GERAIS
5035;TURUCU;RS;RIO GRANDE DO SUL
1063;TURURU;CE;CEARA
5495;TURVANIA;GO;GOIÁS
5496;TURVELANDIA;GO;GOIÁS
4579;TURVO;SC;SANTA CATARINA
4287;TURVO;PR;PARANÁ
3055;TURVOLANDIA;MG;MINAS GERAIS
659;TUTOIA;MA;MARANHÃO
134;UARINI;AM;AMAZONAS
2214;UAUA;BA;BAHIA
3056;UBA;MG;MINAS GERAIS
3057;UBAI;MG;MINAS GERAIS
2215;UBAIRA;BA;BAHIA
2216;UBAITABA;BA;BAHIA
1064;UBAJARA;CE;CEARA
3058;UBAPORANGA;MG;MINAS GERAIS
3878;UBARANA;SP;SÃO PAULO
2217;UBATA;BA;BAHIA
3879;UBATUBA;SP;SÃO PAULO
3059;UBERABA;MG;MINAS GERAIS
3060;UBERLANDIA;MG;MINAS GERAIS
3880;UBIRAJARA;SP;SÃO PAULO
4288;UBIRATA;PR;PARANÁ
5036;UBIRETAMA;RS;RIO GRANDE DO SUL
3881;UCHOA;SP;SÃO PAULO
2218;UIBAI;BA;BAHIA
151;UIRAMUTA;RR;RORAIMA
5497;UIRAPURU;GO;GOIÁS
1456;UIRAUNA;PB;PARAIBA
289;ULIANOPOLIS;PA;PARA
1065;UMARI;CE;CEARA
1231;UMARIZAL;RN;RIO GRANDE DO NORTE
1821;UMBAUBA;SE;SERGIPE
2219;UMBURANAS;BA;BAHIA
3061;UMBURATIBA;MG;MINAS GERAIS
1457;UMBUZEIRO;PB;PARAIBA
1066;UMIRIM;CE;CEARA
